,edit_count,sentiment,neg_sentiment
2016-01-25,3.7,-0.24726329304159636,0.551533189033189
2016-01-26,3.7666666666666666,-0.24757929501315906,0.5681998556998558
2016-01-27,3.8,-0.21553863343974902,0.5681998556998558
2016-01-28,4.0,-0.23178134081146073,0.5765331890331891
2016-01-29,3.966666666666667,-0.2305060894030427,0.5748665223665224
2016-01-30,4.066666666666666,-0.2588639462727403,0.5915331890331891
2016-01-31,4.1,-0.2620988107129695,0.5943109668109668
2016-02-01,3.8666666666666667,-0.24821139878933393,0.5705014430014431
2016-02-02,4.133333333333334,-0.29774472442174715,0.5971681096681097
2016-02-03,3.933333333333333,-0.32856063521807155,0.6138347763347765
2016-02-04,3.966666666666667,-0.2978680105034321,0.5971681096681097
2016-02-05,3.933333333333333,-0.2708512565517236,0.5805014430014431
2016-02-06,3.7333333333333334,-0.28913946729567314,0.5900252525252526
2016-02-07,3.5,-0.29033508428268967,0.5889141414141414
2016-02-08,3.566666666666667,-0.290951048615906,0.5889141414141414
2016-02-09,3.6,-0.3241772247188621,0.6222474747474748
2016-02-10,3.3,-0.3310212893121773,0.6252777777777777
2016-02-11,3.3,-0.3310212893121773,0.6252777777777777
2016-02-12,3.2,-0.3171260167658329,0.6030555555555555
2016-02-13,3.0,-0.2949098480575615,0.5752777777777778
2016-02-14,3.033333333333333,-0.29453485338224306,0.5752777777777778
2016-02-15,3.033333333333333,-0.29462977874610163,0.5752777777777778
2016-02-16,3.2333333333333334,-0.3014486981266075,0.5794444444444444
2016-02-17,3.3333333333333335,-0.3023084318803416,0.5794444444444444
2016-02-18,3.2,-0.34235086924499936,0.6002777777777778
2016-02-19,3.4,-0.3470472551622088,0.595515873015873
2016-02-20,3.5,-0.37814599943539456,0.6121825396825397
2016-02-21,3.3666666666666667,-0.3933162095385885,0.6038492063492064
2016-02-22,3.3,-0.42642487806460216,0.6038492063492064
2016-02-23,3.2666666666666666,-0.41562327307841135,0.5960714285714287
2016-02-24,3.5,-0.4054927966871978,0.5913705738705738
2016-02-25,3.433333333333333,-0.4051767947156351,0.5747039072039072
2016-02-26,3.4,-0.4372174562890451,0.5747039072039072
2016-02-27,3.066666666666667,-0.43714241145840493,0.5580372405372405
2016-02-28,3.0,-0.45099702386847346,0.5663705738705739
2016-02-29,2.8666666666666667,-0.451521703290852,0.5663705738705739
2016-03-01,2.8666666666666667,-0.4343900185703358,0.5580372405372406
2016-03-02,2.8666666666666667,-0.4343900185703358,0.5580372405372406
2016-03-03,2.533333333333333,-0.41530592440358016,0.5313705738705738
2016-03-04,2.466666666666667,-0.3820047706245503,0.4980372405372406
2016-03-05,2.3333333333333335,-0.3799600958704075,0.4813705738705739
2016-03-06,2.3666666666666667,-0.40590351222744797,0.4980372405372406
2016-03-07,2.3333333333333335,-0.3729561507581792,0.46470390720390725
2016-03-08,2.2333333333333334,-0.3591847075236295,0.442481684981685
2016-03-09,2.1333333333333333,-0.35908924273773574,0.442481684981685
2016-03-10,2.1666666666666665,-0.32563696436211015,0.42581501831501833
2016-03-11,2.1666666666666665,-0.29375256629908625,0.40914835164835167
2016-03-12,2.1666666666666665,-0.29375256629908625,0.40914835164835167
2016-03-13,2.3,-0.2963967758628184,0.42581501831501833
2016-03-14,2.3666666666666667,-0.3283089318089142,0.4591483516483517
2016-03-15,2.533333333333333,-0.2871291652674785,0.4353388278388278
2016-03-16,2.533333333333333,-0.26101132783843195,0.41867216117216116
2016-03-17,2.3666666666666667,-0.28333547135412473,0.4311721611721612
2016-03-18,2.2,-0.2169741847801849,0.39783882783882785
2016-03-19,2.1333333333333333,-0.18798616962518738,0.3811721611721612
2016-03-20,2.033333333333333,-0.15278930466544788,0.3609340659340659
2016-03-21,1.9666666666666666,-0.1507454196728484,0.3609340659340659
2016-03-22,1.9666666666666666,-0.1507454196728484,0.3609340659340659
2016-03-23,2.1,-0.1513517121590392,0.37760073260073257
2016-03-24,1.9666666666666666,-0.10743076961410206,0.3576007326007326
2016-03-25,1.5666666666666667,-0.12872282701825338,0.3678571428571428
2016-03-26,1.5666666666666667,-0.12872282701825338,0.3678571428571428
2016-03-27,1.5666666666666667,-0.12872282701825338,0.3678571428571428
2016-03-28,1.5666666666666667,-0.12872282701825338,0.3678571428571428
2016-03-29,1.6333333333333333,-0.11396248626803596,0.35952380952380947
